ProductionLogID,ProductionOrderID,MachineID,OperatorID,LogDate,ShiftStartTime,ShiftEndTime,UnitsProduced,UnitsScrapped,DowntimeMinutes,Notes
2810,292,34,76,2023-12-27,2023-12-27 06:00:00,2023-12-27 14:00:00,92.77,0.52,14,
2811,383,7,6,2023-02-01,2023-02-01 06:00:00,2023-02-01 14:00:00,87.43,1.97,13,Quality hold pending inspection.
2812,312,11,76,2024-01-29,2024-01-29 22:00:00,2024-01-30 06:00:00,37.52,0.57,164,Minor tooling adjustment required.
2813,348,21,72,2025-08-14,2025-08-14 06:00:00,2025-08-14 14:00:00,56.36,1.01,93,Material shortage caused brief stoppage.
2814,459,19,3,2024-11-08,2024-11-08 06:00:00,2024-11-08 14:00:00,37.55,0.89,5,Minor tooling adjustment required.
2815,426,14,23,2025-07-30,2025-07-30 14:00:00,2025-07-30 22:00:00,9.7,0.19,19,Operator changeover mid-shift.
2816,18,1,66,2023-06-20,2023-06-20 22:00:00,2023-06-21 06:00:00,42.65,1.04,4,
2817,275,13,69,2024-09-23,2024-09-23 06:00:00,2024-09-23 14:00:00,125.5,2.99,14,Unscheduled machine downtime.
2818,207,22,52,2023-05-12,2023-05-12 22:00:00,2023-05-13 06:00:00,56.64,1.19,9,Operator changeover mid-shift.
2819,189,28,18,2025-07-05,2025-07-05 22:00:00,2025-07-06 06:00:00,139.26,4.02,12,
2820,67,25,28,2025-05-14,2025-05-14 22:00:00,2025-05-15 06:00:00,76.73,1.23,16,Operator changeover mid-shift.
2821,386,3,2,2025-07-02,2025-07-02 22:00:00,2025-07-03 06:00:00,114.55,0.46,17,
2822,329,6,53,2023-07-21,2023-07-21 22:00:00,2023-07-22 06:00:00,134.77,2.42,216,Unscheduled machine downtime.
2823,283,5,54,2025-03-23,2025-03-23 14:00:00,2025-03-23 22:00:00,130.93,0.39,4,Unscheduled machine downtime.
2824,500,6,56,2023-11-13,2023-11-13 06:00:00,2023-11-13 14:00:00,88.21,0.37,15,Minor tooling adjustment required.
2825,319,7,73,2023-04-16,2023-04-16 06:00:00,2023-04-16 14:00:00,42.5,0.57,16,Quality hold pending inspection.
2826,126,4,65,2023-04-01,2023-04-01 06:00:00,2023-04-01 14:00:00,134.49,17.52,6,Operator changeover mid-shift.
2827,261,31,64,2024-04-02,2024-04-02 22:00:00,2024-04-03 06:00:00,39.48,0.42,13,Quality hold pending inspection.
2828,355,23,16,2024-10-02,2024-10-02 06:00:00,2024-10-02 14:00:00,15.74,0.32,16,Unscheduled machine downtime.
2829,90,2,54,2023-04-18,2023-04-18 06:00:00,2023-04-18 14:00:00,50.25,0.52,189,Unscheduled machine downtime.
2830,216,24,77,2023-03-13,2023-03-13 22:00:00,2023-03-14 06:00:00,61.88,0.49,33,Quality hold pending inspection.
2831,157,20,42,2023-09-20,2023-09-20 06:00:00,2023-09-20 14:00:00,8.53,0.24,17,
2832,272,24,14,2025-10-16,2025-10-16 14:00:00,2025-10-16 22:00:00,108.16,2.31,53,Unscheduled machine downtime.
2833,443,19,31,2023-02-28,2023-02-28 14:00:00,2023-02-28 22:00:00,43.32,0.85,9,Material shortage caused brief stoppage.
2834,173,10,14,2025-06-03,2025-06-03 06:00:00,2025-06-03 14:00:00,72.68,1.74,4,Minor tooling adjustment required.
2835,151,4,23,2024-06-05,2024-06-05 06:00:00,2024-06-05 14:00:00,138.56,1.47,146,Material shortage caused brief stoppage.
2836,216,16,24,2023-02-26,2023-02-26 22:00:00,2023-02-27 06:00:00,18.73,0.34,8,
2837,94,14,42,2023-04-18,2023-04-18 14:00:00,2023-04-18 22:00:00,109.34,2.79,7,Minor tooling adjustment required.
2838,336,7,57,2025-11-28,2025-11-28 06:00:00,2025-11-28 14:00:00,145.94,0.57,6,Minor tooling adjustment required.
2839,391,30,70,2025-05-24,2025-05-24 06:00:00,2025-05-24 14:00:00,104.27,0.89,18,Material shortage caused brief stoppage.
2840,185,25,23,2025-01-17,2025-01-17 14:00:00,2025-01-17 22:00:00,100.03,2.19,82,Unscheduled machine downtime.
2841,243,14,13,2024-11-30,2024-11-30 06:00:00,2024-11-30 14:00:00,124.11,12.38,6,
2842,213,26,9,2024-10-09,2024-10-09 22:00:00,2024-10-10 06:00:00,63.34,6.08,96,
2843,172,2,63,2024-05-22,2024-05-22 14:00:00,2024-05-22 22:00:00,57.17,1.26,1,Material shortage caused brief stoppage.
2844,363,35,75,2025-07-02,2025-07-02 06:00:00,2025-07-02 14:00:00,122.65,2.44,0,
2845,317,4,39,2023-08-31,2023-08-31 14:00:00,2023-08-31 22:00:00,145.29,4.11,12,Minor tooling adjustment required.
2846,373,33,61,2023-05-27,2023-05-27 14:00:00,2023-05-27 22:00:00,64.82,1.18,188,
2847,137,5,43,2025-09-10,2025-09-10 22:00:00,2025-09-11 06:00:00,36.02,4.2,9,Minor tooling adjustment required.
2848,491,33,65,2025-07-05,2025-07-05 14:00:00,2025-07-05 22:00:00,140.03,7.42,126,Minor tooling adjustment required.
2849,24,27,1,2023-01-22,2023-01-22 06:00:00,2023-01-22 14:00:00,72.61,1.99,6,Operator changeover mid-shift.
2850,144,33,11,2023-01-10,2023-01-10 14:00:00,2023-01-10 22:00:00,16.67,3.05,17,Minor tooling adjustment required.
2851,176,28,31,2024-11-21,2024-11-21 14:00:00,2024-11-21 22:00:00,35.22,0.33,201,
2852,492,11,16,2024-04-05,2024-04-05 14:00:00,2024-04-05 22:00:00,136.74,11.53,4,Minor tooling adjustment required.
2853,498,27,5,2024-08-29,2024-08-29 22:00:00,2024-08-30 06:00:00,24.46,0.5,17,Quality hold pending inspection.
2854,154,23,11,2023-12-10,2023-12-10 06:00:00,2023-12-10 14:00:00,126.89,0.06,94,Quality hold pending inspection.
2855,284,34,44,2025-06-04,2025-06-04 06:00:00,2025-06-04 14:00:00,122.57,0.57,7,Material shortage caused brief stoppage.
2856,390,9,52,2024-10-25,2024-10-25 22:00:00,2024-10-26 06:00:00,84.79,5.87,5,Quality hold pending inspection.
2857,298,14,42,2025-09-12,2025-09-12 06:00:00,2025-09-12 14:00:00,69.03,1.56,12,Unscheduled machine downtime.
2858,473,3,44,2023-03-20,2023-03-20 22:00:00,2023-03-21 06:00:00,47.29,8.66,0,Minor tooling adjustment required.
2859,100,32,45,2025-10-04,2025-10-04 14:00:00,2025-10-04 22:00:00,109.53,1.57,101,Quality hold pending inspection.
2860,341,35,63,2024-01-16,2024-01-16 22:00:00,2024-01-17 06:00:00,12.56,0.11,11,Operator changeover mid-shift.
2861,308,20,24,2023-06-03,2023-06-03 06:00:00,2023-06-03 14:00:00,72.7,1.89,19,
2862,413,18,43,2025-07-14,2025-07-14 14:00:00,2025-07-14 22:00:00,99.96,1.96,4,
2863,88,32,5,2023-08-19,2023-08-19 22:00:00,2023-08-20 06:00:00,149.05,4.23,226,
2864,487,10,34,2023-04-23,2023-04-23 06:00:00,2023-04-23 14:00:00,46.97,1.12,16,
2865,440,35,62,2024-06-05,2024-06-05 22:00:00,2024-06-06 06:00:00,35.8,5.55,17,Unscheduled machine downtime.
2866,302,34,50,2025-05-28,2025-05-28 06:00:00,2025-05-28 14:00:00,118.69,2.62,11,Operator changeover mid-shift.
2867,253,17,74,2025-10-31,2025-10-31 06:00:00,2025-10-31 14:00:00,140.09,2.79,7,
2868,453,1,12,2025-06-10,2025-06-10 14:00:00,2025-06-10 22:00:00,50.77,3.61,18,Unscheduled machine downtime.
2869,336,21,13,2025-12-01,2025-12-01 22:00:00,2025-12-02 06:00:00,40.81,0.84,12,
2870,496,35,35,2024-04-14,2024-04-14 06:00:00,2024-04-14 14:00:00,68.57,1.95,0,
2871,185,18,3,2025-01-24,2025-01-24 14:00:00,2025-01-24 22:00:00,9.14,0.04,4,Unscheduled machine downtime.
2872,432,22,67,2024-03-13,2024-03-13 22:00:00,2024-03-14 06:00:00,77.56,0.33,15,
2873,36,31,47,2025-11-15,2025-11-15 22:00:00,2025-11-16 06:00:00,54.47,1.52,6,Unscheduled machine downtime.
2874,76,26,20,2024-12-01,2024-12-01 14:00:00,2024-12-01 22:00:00,147.92,3.97,10,
2875,312,7,57,2024-01-27,2024-01-27 14:00:00,2024-01-27 22:00:00,140.88,0.79,3,Quality hold pending inspection.
2876,210,20,5,2025-03-01,2025-03-01 14:00:00,2025-03-01 22:00:00,50.16,0.19,0,
2877,228,11,20,2024-01-12,2024-01-12 06:00:00,2024-01-12 14:00:00,26.54,0.04,109,Unscheduled machine downtime.
2878,402,24,58,2023-05-07,2023-05-07 22:00:00,2023-05-08 06:00:00,90.7,0.93,0,
2879,366,21,79,2025-09-02,2025-09-02 22:00:00,2025-09-03 06:00:00,120.66,0.82,0,Quality hold pending inspection.
2880,53,31,68,2024-07-09,2024-07-09 14:00:00,2024-07-09 22:00:00,27.91,0.02,11,Unscheduled machine downtime.
2881,191,34,51,2024-10-03,2024-10-03 14:00:00,2024-10-03 22:00:00,38.99,0.63,17,
2882,149,30,44,2024-04-15,2024-04-15 22:00:00,2024-04-16 06:00:00,129.39,2.09,17,
2883,312,7,50,2024-01-30,2024-01-30 06:00:00,2024-01-30 14:00:00,26.44,0.42,1,
2884,37,29,78,2025-06-23,2025-06-23 14:00:00,2025-06-23 22:00:00,68.05,0.72,11,Quality hold pending inspection.
2885,252,22,78,2025-03-27,2025-03-27 14:00:00,2025-03-27 22:00:00,41.78,0.1,13,Minor tooling adjustment required.
2886,17,25,16,2023-12-22,2023-12-22 06:00:00,2023-12-22 14:00:00,20.14,0.35,12,Quality hold pending inspection.
2887,255,18,40,2024-06-17,2024-06-17 22:00:00,2024-06-18 06:00:00,40.66,1.18,14,Material shortage caused brief stoppage.
2888,189,31,5,2025-07-20,2025-07-20 06:00:00,2025-07-20 14:00:00,125.85,14.21,40,Minor tooling adjustment required.
2889,32,33,63,2024-11-05,2024-11-05 22:00:00,2024-11-06 06:00:00,81.4,1.9,7,Minor tooling adjustment required.
2890,417,5,14,2023-12-29,2023-12-29 22:00:00,2023-12-30 06:00:00,139.15,3.41,179,Unscheduled machine downtime.
2891,285,3,15,2023-09-27,2023-09-27 06:00:00,2023-09-27 14:00:00,56.92,1.04,19,Minor tooling adjustment required.
2892,465,31,37,2025-11-12,2025-11-12 14:00:00,2025-11-12 22:00:00,124.8,0.8,3,
2893,67,14,42,2025-05-21,2025-05-21 14:00:00,2025-05-21 22:00:00,139.11,2.66,1,
2894,155,15,76,2023-07-13,2023-07-13 14:00:00,2023-07-13 22:00:00,32.7,5.76,9,Material shortage caused brief stoppage.
2895,10,34,2,2024-08-21,2024-08-21 14:00:00,2024-08-21 22:00:00,96.25,1.64,1,Quality hold pending inspection.
2896,157,4,15,2023-09-17,2023-09-17 22:00:00,2023-09-18 06:00:00,71.98,14.38,15,
2897,467,29,65,2025-02-05,2025-02-05 06:00:00,2025-02-05 14:00:00,43.63,0.39,220,Operator changeover mid-shift.
2898,89,11,41,2024-02-17,2024-02-17 22:00:00,2024-02-18 06:00:00,124.67,0.94,1,
2899,326,20,18,2025-09-07,2025-09-07 22:00:00,2025-09-08 06:00:00,116.94,0.73,207,Material shortage caused brief stoppage.
2900,373,20,46,2023-06-10,2023-06-10 06:00:00,2023-06-10 14:00:00,6.7,0.11,3,
2901,493,6,33,2024-02-08,2024-02-08 22:00:00,2024-02-09 06:00:00,147.18,3.88,15,Minor tooling adjustment required.
2902,495,18,4,2025-11-23,2025-11-23 06:00:00,2025-11-23 14:00:00,106.13,1.05,19,Operator changeover mid-shift.
2903,97,35,54,2025-03-20,2025-03-20 22:00:00,2025-03-21 06:00:00,25.85,3.48,1,Material shortage caused brief stoppage.
2904,226,6,66,2025-05-10,2025-05-10 14:00:00,2025-05-10 22:00:00,36.86,4.31,42,Operator changeover mid-shift.
2905,174,8,33,2025-05-10,2025-05-10 14:00:00,2025-05-10 22:00:00,123.99,1.89,1,
2906,427,18,34,2024-10-08,2024-10-08 14:00:00,2024-10-08 22:00:00,25.8,3.93,17,
2907,416,2,3,2023-11-24,2023-11-24 14:00:00,2023-11-24 22:00:00,108.68,2.64,7,Unscheduled machine downtime.
2908,109,31,38,2025-11-21,2025-11-21 22:00:00,2025-11-22 06:00:00,108.65,1.49,109,Operator changeover mid-shift.
2909,499,11,10,2023-12-05,2023-12-05 06:00:00,2023-12-05 14:00:00,17.77,0.51,6,
2910,214,34,27,2023-08-24,2023-08-24 22:00:00,2023-08-25 06:00:00,140.69,24.18,19,Unscheduled machine downtime.
2911,239,29,72,2023-03-01,2023-03-01 22:00:00,2023-03-02 06:00:00,71.04,0.72,16,Minor tooling adjustment required.
2912,322,29,7,2023-01-17,2023-01-17 06:00:00,2023-01-17 14:00:00,67.86,7.48,138,Minor tooling adjustment required.
2913,150,1,58,2023-04-06,2023-04-06 06:00:00,2023-04-06 14:00:00,55.16,0.2,8,
2914,54,21,19,2025-09-07,2025-09-07 06:00:00,2025-09-07 14:00:00,139.82,2.0,83,Operator changeover mid-shift.
2915,176,29,30,2024-11-09,2024-11-09 06:00:00,2024-11-09 14:00:00,98.15,1.39,16,Minor tooling adjustment required.
2916,486,10,2,2025-08-09,2025-08-09 14:00:00,2025-08-09 22:00:00,71.02,0.08,16,Unscheduled machine downtime.
2917,21,24,57,2025-02-01,2025-02-01 14:00:00,2025-02-01 22:00:00,84.94,2.41,14,Material shortage caused brief stoppage.
2918,198,25,19,2024-07-24,2024-07-24 22:00:00,2024-07-25 06:00:00,82.28,1.97,3,Quality hold pending inspection.
2919,53,19,7,2024-07-11,2024-07-11 06:00:00,2024-07-11 14:00:00,143.57,27.84,60,
2920,118,26,45,2025-02-21,2025-02-21 06:00:00,2025-02-21 14:00:00,63.93,1.29,1,Minor tooling adjustment required.
2921,229,29,69,2023-07-07,2023-07-07 06:00:00,2023-07-07 14:00:00,141.83,2.56,9,Unscheduled machine downtime.
2922,27,24,24,2023-04-19,2023-04-19 14:00:00,2023-04-19 22:00:00,80.85,1.44,15,Minor tooling adjustment required.
2923,125,17,80,2023-06-23,2023-06-23 22:00:00,2023-06-24 06:00:00,12.08,0.15,4,
2924,22,21,5,2024-11-20,2024-11-20 14:00:00,2024-11-20 22:00:00,126.15,2.65,97,
2925,311,20,39,2025-01-26,2025-01-26 22:00:00,2025-01-27 06:00:00,36.94,0.39,10,Minor tooling adjustment required.
2926,345,8,42,2023-03-19,2023-03-19 22:00:00,2023-03-20 06:00:00,148.14,0.85,1,Minor tooling adjustment required.
2927,81,21,56,2025-09-18,2025-09-18 06:00:00,2025-09-18 14:00:00,101.41,15.88,19,Unscheduled machine downtime.
2928,471,9,28,2024-12-11,2024-12-11 22:00:00,2024-12-12 06:00:00,111.14,2.71,3,Quality hold pending inspection.
2929,400,33,44,2025-03-15,2025-03-15 22:00:00,2025-03-16 06:00:00,109.19,3.17,18,Unscheduled machine downtime.
2930,52,15,68,2024-04-10,2024-04-10 22:00:00,2024-04-11 06:00:00,111.58,2.86,8,Material shortage caused brief stoppage.
2931,496,27,49,2024-04-20,2024-04-20 22:00:00,2024-04-21 06:00:00,110.34,1.6,15,
2932,443,24,66,2023-02-24,2023-02-24 06:00:00,2023-02-24 14:00:00,93.73,1.66,4,Material shortage caused brief stoppage.
2933,184,21,4,2025-09-29,2025-09-29 14:00:00,2025-09-29 22:00:00,137.35,0.8,229,
2934,323,35,78,2023-04-24,2023-04-24 14:00:00,2023-04-24 22:00:00,80.01,0.47,15,
2935,399,8,10,2024-11-23,2024-11-23 06:00:00,2024-11-23 14:00:00,145.72,3.87,8,
2936,293,24,22,2023-12-07,2023-12-07 06:00:00,2023-12-07 14:00:00,57.14,7.78,15,Unscheduled machine downtime.
2937,476,15,6,2025-03-17,2025-03-17 22:00:00,2025-03-18 06:00:00,136.24,4.08,202,
2938,52,5,6,2024-03-30,2024-03-30 22:00:00,2024-03-31 06:00:00,19.19,0.28,84,Quality hold pending inspection.
2939,457,3,72,2023-09-25,2023-09-25 22:00:00,2023-09-26 06:00:00,71.9,0.05,1,Quality hold pending inspection.
2940,153,18,61,2024-02-12,2024-02-12 06:00:00,2024-02-12 14:00:00,45.86,0.18,16,Minor tooling adjustment required.
2941,228,16,8,2024-01-13,2024-01-13 22:00:00,2024-01-14 06:00:00,86.14,1.96,15,
2942,294,27,28,2025-05-29,2025-05-29 06:00:00,2025-05-29 14:00:00,92.49,14.69,13,Minor tooling adjustment required.
2943,286,7,55,2023-07-22,2023-07-22 22:00:00,2023-07-23 06:00:00,19.31,1.55,13,
2944,80,18,20,2025-11-12,2025-11-12 14:00:00,2025-11-12 22:00:00,22.29,3.04,40,
2945,243,12,60,2024-11-18,2024-11-18 22:00:00,2024-11-19 06:00:00,140.85,3.42,7,Quality hold pending inspection.
2946,481,23,4,2023-05-18,2023-05-18 06:00:00,2023-05-18 14:00:00,50.45,0.66,15,
2947,361,11,46,2024-11-11,2024-11-11 06:00:00,2024-11-11 14:00:00,123.82,0.56,65,Unscheduled machine downtime.
2948,47,35,28,2025-10-27,2025-10-27 06:00:00,2025-10-27 14:00:00,15.2,0.08,9,
2949,260,13,28,2023-12-03,2023-12-03 22:00:00,2023-12-04 06:00:00,89.51,1.48,2,Material shortage caused brief stoppage.
2950,222,17,19,2023-03-19,2023-03-19 14:00:00,2023-03-19 22:00:00,139.36,0.7,19,Material shortage caused brief stoppage.
2951,6,7,62,2023-09-24,2023-09-24 22:00:00,2023-09-25 06:00:00,107.25,1.18,19,Material shortage caused brief stoppage.
2952,415,7,37,2023-09-19,2023-09-19 22:00:00,2023-09-20 06:00:00,92.03,0.59,18,Material shortage caused brief stoppage.
2953,498,13,29,2024-08-17,2024-08-17 22:00:00,2024-08-18 06:00:00,63.5,0.31,4,Minor tooling adjustment required.
2954,205,29,55,2023-12-08,2023-12-08 06:00:00,2023-12-08 14:00:00,130.98,3.43,15,
2955,376,2,77,2023-06-16,2023-06-16 22:00:00,2023-06-17 06:00:00,129.19,1.35,19,Unscheduled machine downtime.
2956,407,9,40,2024-07-16,2024-07-16 14:00:00,2024-07-16 22:00:00,105.57,0.16,1,Material shortage caused brief stoppage.
2957,6,32,57,2023-09-19,2023-09-19 14:00:00,2023-09-19 22:00:00,149.67,27.0,16,
2958,10,22,64,2024-08-19,2024-08-19 14:00:00,2024-08-19 22:00:00,140.24,4.13,185,Operator changeover mid-shift.
2959,473,32,70,2023-03-21,2023-03-21 22:00:00,2023-03-22 06:00:00,125.03,3.61,3,
2960,494,4,17,2023-01-14,2023-01-14 14:00:00,2023-01-14 22:00:00,140.8,0.88,8,Material shortage caused brief stoppage.
2961,408,33,73,2025-03-15,2025-03-15 06:00:00,2025-03-15 14:00:00,31.76,0.08,7,Operator changeover mid-shift.
2962,447,26,61,2025-08-08,2025-08-08 06:00:00,2025-08-08 14:00:00,55.69,1.47,15,Operator changeover mid-shift.
2963,111,35,58,2024-09-05,2024-09-05 06:00:00,2024-09-05 14:00:00,117.02,0.44,6,
2964,239,30,28,2023-03-10,2023-03-10 14:00:00,2023-03-10 22:00:00,96.91,6.59,9,
2965,407,7,26,2024-07-26,2024-07-26 06:00:00,2024-07-26 14:00:00,47.67,3.02,7,
2966,405,25,8,2024-02-11,2024-02-11 22:00:00,2024-02-12 06:00:00,65.11,1.01,11,Quality hold pending inspection.
2967,292,19,52,2023-12-28,2023-12-28 14:00:00,2023-12-28 22:00:00,88.75,0.6,6,
2968,82,9,42,2025-11-23,2025-11-23 06:00:00,2025-11-23 14:00:00,24.53,0.55,61,Material shortage caused brief stoppage.
2969,155,16,80,2023-07-03,2023-07-03 22:00:00,2023-07-04 06:00:00,59.7,1.61,17,Operator changeover mid-shift.
2970,447,9,49,2025-08-22,2025-08-22 22:00:00,2025-08-23 06:00:00,123.63,0.08,7,Operator changeover mid-shift.
2971,290,25,73,2025-03-28,2025-03-28 14:00:00,2025-03-28 22:00:00,37.67,0.24,169,Operator changeover mid-shift.
2972,101,12,37,2024-09-17,2024-09-17 06:00:00,2024-09-17 14:00:00,6.68,0.14,8,
2973,161,17,35,2025-07-30,2025-07-30 22:00:00,2025-07-31 06:00:00,57.79,0.55,17,Operator changeover mid-shift.
2974,235,35,40,2023-09-22,2023-09-22 14:00:00,2023-09-22 22:00:00,21.24,0.11,7,Quality hold pending inspection.
2975,55,32,48,2024-09-03,2024-09-03 14:00:00,2024-09-03 22:00:00,95.17,1.79,17,Operator changeover mid-shift.
2976,294,24,55,2025-06-02,2025-06-02 22:00:00,2025-06-03 06:00:00,50.55,0.15,3,Material shortage caused brief stoppage.
2977,333,2,77,2025-11-04,2025-11-04 06:00:00,2025-11-04 14:00:00,16.0,1.36,36,
2978,282,4,49,2025-11-03,2025-11-03 14:00:00,2025-11-03 22:00:00,100.58,0.08,14,Material shortage caused brief stoppage.
2979,31,23,50,2023-05-07,2023-05-07 06:00:00,2023-05-07 14:00:00,51.47,0.31,4,
2980,219,4,69,2025-07-15,2025-07-15 14:00:00,2025-07-15 22:00:00,55.49,0.58,9,Unscheduled machine downtime.
2981,360,21,12,2025-01-25,2025-01-25 14:00:00,2025-01-25 22:00:00,85.01,7.62,4,Material shortage caused brief stoppage.
2982,386,30,18,2025-07-05,2025-07-05 14:00:00,2025-07-05 22:00:00,124.84,2.66,153,
2983,288,21,80,2023-06-05,2023-06-05 06:00:00,2023-06-05 14:00:00,5.54,0.04,15,Operator changeover mid-shift.
2984,24,29,11,2023-01-26,2023-01-26 14:00:00,2023-01-26 22:00:00,25.5,0.24,19,Operator changeover mid-shift.
2985,303,5,77,2023-12-16,2023-12-16 22:00:00,2023-12-17 06:00:00,111.58,9.07,217,Quality hold pending inspection.
2986,200,15,16,2023-06-29,2023-06-29 22:00:00,2023-06-30 06:00:00,60.42,7.28,211,Material shortage caused brief stoppage.
2987,281,32,76,2023-03-02,2023-03-02 14:00:00,2023-03-02 22:00:00,64.26,1.86,69,Unscheduled machine downtime.
2988,455,21,3,2025-09-15,2025-09-15 06:00:00,2025-09-15 14:00:00,23.15,4.42,71,
2989,432,5,41,2024-03-12,2024-03-12 14:00:00,2024-03-12 22:00:00,125.07,2.49,0,Quality hold pending inspection.
2990,460,12,33,2023-07-22,2023-07-22 06:00:00,2023-07-22 14:00:00,54.97,0.48,93,
2991,438,2,45,2023-06-26,2023-06-26 22:00:00,2023-06-27 06:00:00,143.58,1.14,14,Minor tooling adjustment required.
2992,194,25,32,2025-06-26,2025-06-26 06:00:00,2025-06-26 14:00:00,134.45,11.35,9,Unscheduled machine downtime.
2993,375,24,28,2024-12-15,2024-12-15 06:00:00,2024-12-15 14:00:00,36.52,0.94,11,Operator changeover mid-shift.
2994,79,26,48,2023-08-23,2023-08-23 22:00:00,2023-08-24 06:00:00,14.4,1.14,2,Material shortage caused brief stoppage.
2995,268,4,14,2024-11-10,2024-11-10 22:00:00,2024-11-11 06:00:00,128.47,3.79,12,
2996,246,35,17,2023-01-11,2023-01-11 14:00:00,2023-01-11 22:00:00,60.5,1.73,8,
2997,481,27,35,2023-05-19,2023-05-19 14:00:00,2023-05-19 22:00:00,126.13,10.33,151,Minor tooling adjustment required.
2998,340,28,5,2023-07-08,2023-07-08 22:00:00,2023-07-09 06:00:00,130.23,2.23,92,Operator changeover mid-shift.
2999,240,30,47,2023-07-15,2023-07-15 14:00:00,2023-07-15 22:00:00,48.23,0.74,19,
3000,247,12,79,2025-09-11,2025-09-11 06:00:00,2025-09-11 14:00:00,56.3,1.49,6,Quality hold pending inspection.
3001,337,35,70,2023-06-08,2023-06-08 14:00:00,2023-06-08 22:00:00,77.97,0.79,12,Quality hold pending inspection.
3002,55,12,66,2024-08-31,2024-08-31 22:00:00,2024-09-01 06:00:00,113.83,0.95,47,Quality hold pending inspection.
3003,182,34,75,2024-05-19,2024-05-19 06:00:00,2024-05-19 14:00:00,112.2,1.49,7,
3004,12,20,9,2024-06-14,2024-06-14 14:00:00,2024-06-14 22:00:00,10.45,0.07,17,
3005,332,14,6,2024-09-16,2024-09-16 22:00:00,2024-09-17 06:00:00,97.63,0.65,13,Unscheduled machine downtime.
3006,20,14,73,2023-03-02,2023-03-02 22:00:00,2023-03-03 06:00:00,91.47,1.65,19,
3007,242,3,3,2025-07-03,2025-07-03 22:00:00,2025-07-04 06:00:00,55.67,0.65,11,Operator changeover mid-shift.
3008,371,35,60,2023-12-18,2023-12-18 14:00:00,2023-12-18 22:00:00,116.67,1.44,14,Quality hold pending inspection.
3009,402,21,61,2023-04-21,2023-04-21 06:00:00,2023-04-21 14:00:00,35.84,0.88,10,Material shortage caused brief stoppage.
3010,485,17,27,2025-09-26,2025-09-26 22:00:00,2025-09-27 06:00:00,22.97,0.55,5,
3011,39,27,54,2025-07-29,2025-07-29 22:00:00,2025-07-30 06:00:00,110.36,0.28,17,
3012,291,14,7,2025-10-04,2025-10-04 14:00:00,2025-10-04 22:00:00,86.25,1.21,15,Quality hold pending inspection.
3013,128,16,58,2024-02-16,2024-02-16 22:00:00,2024-02-17 06:00:00,45.67,0.79,19,
3014,248,21,54,2024-04-03,2024-04-03 22:00:00,2024-04-04 06:00:00,10.11,0.08,3,Quality hold pending inspection.
3015,170,1,8,2025-03-12,2025-03-12 22:00:00,2025-03-13 06:00:00,107.21,0.08,14,Quality hold pending inspection.
3016,132,29,45,2023-07-20,2023-07-20 06:00:00,2023-07-20 14:00:00,118.45,1.38,12,Quality hold pending inspection.
3017,408,4,65,2025-03-06,2025-03-06 14:00:00,2025-03-06 22:00:00,9.22,0.05,2,Unscheduled machine downtime.
3018,189,25,51,2025-07-02,2025-07-02 06:00:00,2025-07-02 14:00:00,123.41,1.79,18,Unscheduled machine downtime.
3019,29,20,35,2023-04-19,2023-04-19 06:00:00,2023-04-19 14:00:00,42.89,0.12,185,Material shortage caused brief stoppage.
3020,206,7,57,2025-07-29,2025-07-29 06:00:00,2025-07-29 14:00:00,7.84,0.22,203,Quality hold pending inspection.
3021,46,4,24,2025-02-05,2025-02-05 06:00:00,2025-02-05 14:00:00,26.61,0.59,12,Material shortage caused brief stoppage.
3022,262,33,12,2023-09-26,2023-09-26 22:00:00,2023-09-27 06:00:00,100.95,0.16,5,Minor tooling adjustment required.
