ProductionLogID,ProductionOrderID,MachineID,OperatorID,LogDate,ShiftStartTime,ShiftEndTime,UnitsProduced,UnitsScrapped,DowntimeMinutes,Notes,ProductionDurationHours,DowntimeFlag,MachineUtilizationRate,ScrapRate
2771,416,26,3,2023-10-24,2023-10-24 14:00:00,2023-10-24 22:00:00,141.23,25.86,5,Minor tooling adjustment required.,8.0,0,0.9896,0.1548
2772,267,8,31,2025-07-30,2025-07-30 06:00:00,2025-07-30 14:00:00,124.22,3.49,1,None,8.0,0,0.9979,0.0273
2773,254,6,68,2025-06-05,2025-06-05 14:00:00,2025-06-05 22:00:00,37.11,4.4,152,None,8.0,1,0.6833,0.106
2774,119,5,29,2024-01-31,2024-01-31 06:00:00,2024-01-31 14:00:00,57.03,7.24,13,Material shortage caused brief stoppage.,8.0,0,0.9729,0.1126
2775,230,3,29,2025-08-13,2025-08-13 06:00:00,2025-08-13 14:00:00,17.39,0.38,9,None,8.0,0,0.9812,0.0214
2776,383,8,62,2023-02-06,2023-02-06 14:00:00,2023-02-06 22:00:00,126.77,3.65,11,None,8.0,0,0.9771,0.028
2777,263,25,61,2024-06-01,2024-06-01 06:00:00,2024-06-01 14:00:00,140.79,2.71,75,None,8.0,1,0.8438,0.0189
2778,141,34,9,2023-12-07,2023-12-07 22:00:00,2023-12-08 06:00:00,124.38,0.34,102,Unscheduled machine downtime.,8.0,1,0.7875,0.0027
2779,465,12,5,2025-12-04,2025-12-04 06:00:00,2025-12-04 14:00:00,47.54,1.32,16,None,8.0,0,0.9667,0.027
2780,16,15,47,2023-09-21,2023-09-21 22:00:00,2023-09-22 06:00:00,95.46,0.63,18,Unscheduled machine downtime.,8.0,0,0.9625,0.0066
2781,264,2,56,2023-05-09,2023-05-09 06:00:00,2023-05-09 14:00:00,71.89,0.75,15,None,8.0,0,0.9688,0.0103
2782,453,33,77,2025-05-28,2025-05-28 22:00:00,2025-05-29 06:00:00,38.83,0.79,7,None,8.0,0,0.9854,0.0199
2783,212,3,33,2025-04-28,2025-04-28 14:00:00,2025-04-28 22:00:00,119.74,2.1,2,Operator changeover mid-shift.,8.0,0,0.9958,0.0172
2784,124,2,70,2023-07-15,2023-07-15 14:00:00,2023-07-15 22:00:00,127.79,1.33,131,None,8.0,1,0.7271,0.0103
2785,318,8,71,2024-03-02,2024-03-02 06:00:00,2024-03-02 14:00:00,133.25,3.51,4,Operator changeover mid-shift.,8.0,0,0.9917,0.0257
2786,5,4,75,2023-10-14,2023-10-14 22:00:00,2023-10-15 06:00:00,52.21,0.5,12,None,8.0,0,0.975,0.0095
2787,207,28,44,2023-05-08,2023-05-08 14:00:00,2023-05-08 22:00:00,104.76,2.84,9,None,8.0,0,0.9812,0.0264
2788,432,10,33,2024-03-21,2024-03-21 14:00:00,2024-03-21 22:00:00,54.5,7.16,5,Unscheduled machine downtime.,8.0,0,0.9896,0.1161
2789,491,34,12,2025-07-06,2025-07-06 06:00:00,2025-07-06 14:00:00,96.09,1.81,11,None,8.0,0,0.9771,0.0185
2790,316,33,47,2025-07-22,2025-07-22 06:00:00,2025-07-22 14:00:00,139.39,0.23,172,Operator changeover mid-shift.,8.0,1,0.6417,0.0016
2791,162,16,61,2024-12-16,2024-12-16 06:00:00,2024-12-16 14:00:00,14.92,0.18,12,Quality hold pending inspection.,8.0,0,0.975,0.0119
2792,415,17,46,2023-09-19,2023-09-19 14:00:00,2023-09-19 22:00:00,66.65,1.39,33,None,8.0,1,0.9312,0.0204
2793,145,13,37,2023-07-12,2023-07-12 06:00:00,2023-07-12 14:00:00,132.29,11.89,19,Unscheduled machine downtime.,8.0,0,0.9604,0.0825
2794,312,10,63,2024-01-30,2024-01-30 22:00:00,2024-01-31 06:00:00,96.36,1.24,2,Material shortage caused brief stoppage.,8.0,0,0.9958,0.0127
2795,395,28,22,2024-12-12,2024-12-12 22:00:00,2024-12-13 06:00:00,50.48,8.8,64,None,8.0,1,0.8667,0.1484
2796,210,35,41,2025-02-28,2025-02-28 14:00:00,2025-02-28 22:00:00,48.52,0.19,64,Unscheduled machine downtime.,8.0,1,0.8667,0.0039
2797,169,1,43,2023-02-14,2023-02-14 14:00:00,2023-02-14 22:00:00,20.13,0.37,16,Quality hold pending inspection.,8.0,0,0.9667,0.018
2798,284,29,50,2025-06-03,2025-06-03 06:00:00,2025-06-03 14:00:00,102.19,2.06,2,Minor tooling adjustment required.,8.0,0,0.9958,0.0198
2799,444,25,36,2025-08-31,2025-08-31 06:00:00,2025-08-31 14:00:00,86.05,0.43,15,None,8.0,0,0.9688,0.005
2800,471,33,36,2024-12-26,2024-12-26 06:00:00,2024-12-26 14:00:00,115.01,1.45,145,Unscheduled machine downtime.,8.0,1,0.6979,0.0125
2801,335,3,52,2024-06-03,2024-06-03 22:00:00,2024-06-04 06:00:00,105.68,1.15,8,Material shortage caused brief stoppage.,8.0,0,0.9833,0.0108
2802,431,28,30,2025-08-02,2025-08-02 14:00:00,2025-08-02 22:00:00,102.5,0.36,93,None,8.0,1,0.8062,0.0035
2803,489,32,15,2023-05-31,2023-05-31 22:00:00,2023-06-01 06:00:00,107.62,12.17,7,Quality hold pending inspection.,8.0,0,0.9854,0.1016
2804,306,12,25,2024-10-07,2024-10-07 22:00:00,2024-10-08 06:00:00,92.48,2.28,11,Unscheduled machine downtime.,8.0,0,0.9771,0.0241
2805,58,2,73,2024-06-02,2024-06-02 22:00:00,2024-06-03 06:00:00,139.59,0.77,17,Unscheduled machine downtime.,8.0,0,0.9646,0.0055
2806,260,22,3,2023-12-09,2023-12-09 06:00:00,2023-12-09 14:00:00,10.22,0.29,7,Unscheduled machine downtime.,8.0,0,0.9854,0.0276
2807,182,30,75,2024-05-27,2024-05-27 14:00:00,2024-05-27 22:00:00,139.95,8.23,4,None,8.0,0,0.9917,0.0555
2808,80,22,62,2025-11-13,2025-11-13 06:00:00,2025-11-13 14:00:00,64.9,0.08,1,Unscheduled machine downtime.,8.0,0,0.9979,0.0012
2809,112,8,47,2023-01-14,2023-01-14 22:00:00,2023-01-15 06:00:00,11.83,0.25,16,Material shortage caused brief stoppage.,8.0,0,0.9667,0.0207
2810,292,34,76,2023-12-27,2023-12-27 06:00:00,2023-12-27 14:00:00,126.49,0.66,10,None,8.0,0,0.9792,0.0052
2811,383,7,6,2023-02-01,2023-02-01 06:00:00,2023-02-01 14:00:00,95.72,0.05,3,Quality hold pending inspection.,8.0,0,0.9938,0.0005
2812,312,11,76,2024-01-29,2024-01-29 22:00:00,2024-01-30 06:00:00,105.15,1.3,5,Minor tooling adjustment required.,8.0,0,0.9896,0.0122
2813,348,21,72,2025-08-14,2025-08-14 06:00:00,2025-08-14 14:00:00,128.58,19.48,5,Material shortage caused brief stoppage.,8.0,0,0.9896,0.1316
2814,459,19,3,2024-11-08,2024-11-08 06:00:00,2024-11-08 14:00:00,131.86,21.68,3,Minor tooling adjustment required.,8.0,0,0.9938,0.1412
2815,426,14,23,2025-07-30,2025-07-30 14:00:00,2025-07-30 22:00:00,132.62,1.12,70,Operator changeover mid-shift.,8.0,1,0.8542,0.0084
2816,18,1,66,2023-06-20,2023-06-20 22:00:00,2023-06-21 06:00:00,142.39,0.08,18,None,8.0,0,0.9625,0.0006
2817,275,13,69,2024-09-23,2024-09-23 06:00:00,2024-09-23 14:00:00,45.55,0.03,15,Unscheduled machine downtime.,8.0,0,0.9688,0.0007
2818,207,22,52,2023-05-12,2023-05-12 22:00:00,2023-05-13 06:00:00,131.08,2.71,75,Operator changeover mid-shift.,8.0,1,0.8438,0.0203
2819,189,28,18,2025-07-05,2025-07-05 22:00:00,2025-07-06 06:00:00,11.41,0.07,7,None,8.0,0,0.9854,0.0061
2820,67,25,28,2025-05-14,2025-05-14 22:00:00,2025-05-15 06:00:00,139.9,0.78,169,Operator changeover mid-shift.,8.0,1,0.6479,0.0055
2821,386,3,2,2025-07-02,2025-07-02 22:00:00,2025-07-03 06:00:00,45.92,1.17,9,None,8.0,0,0.9812,0.0248
2822,329,6,53,2023-07-21,2023-07-21 22:00:00,2023-07-22 06:00:00,96.4,1.48,4,Unscheduled machine downtime.,8.0,0,0.9917,0.0151
2823,283,5,54,2025-03-23,2025-03-23 14:00:00,2025-03-23 22:00:00,60.38,0.82,159,Unscheduled machine downtime.,8.0,1,0.6688,0.0134
2824,500,6,56,2023-11-13,2023-11-13 06:00:00,2023-11-13 14:00:00,123.54,0.22,10,Minor tooling adjustment required.,8.0,0,0.9792,0.0018
2825,319,7,73,2023-04-16,2023-04-16 06:00:00,2023-04-16 14:00:00,69.56,1.81,16,Quality hold pending inspection.,8.0,0,0.9667,0.0254
2826,126,4,65,2023-04-01,2023-04-01 06:00:00,2023-04-01 14:00:00,119.55,17.23,17,Operator changeover mid-shift.,8.0,0,0.9646,0.126
2827,261,31,64,2024-04-02,2024-04-02 22:00:00,2024-04-03 06:00:00,50.53,0.96,146,Quality hold pending inspection.,8.0,1,0.6958,0.0186
2828,355,23,16,2024-10-02,2024-10-02 06:00:00,2024-10-02 14:00:00,84.48,1.7,13,Unscheduled machine downtime.,8.0,0,0.9729,0.0197
2829,90,2,54,2023-04-18,2023-04-18 06:00:00,2023-04-18 14:00:00,126.32,1.16,11,Unscheduled machine downtime.,8.0,0,0.9771,0.0091
2830,216,24,77,2023-03-13,2023-03-13 22:00:00,2023-03-14 06:00:00,140.32,3.51,15,Quality hold pending inspection.,8.0,0,0.9688,0.0244
2831,157,20,42,2023-09-20,2023-09-20 06:00:00,2023-09-20 14:00:00,116.92,3.06,8,None,8.0,0,0.9833,0.0255
2832,272,24,14,2025-10-16,2025-10-16 14:00:00,2025-10-16 22:00:00,104.35,0.5,8,Unscheduled machine downtime.,8.0,0,0.9833,0.0048
2833,443,19,31,2023-02-28,2023-02-28 14:00:00,2023-02-28 22:00:00,76.94,0.02,17,Material shortage caused brief stoppage.,8.0,0,0.9646,0.0003
2834,173,10,14,2025-06-03,2025-06-03 06:00:00,2025-06-03 14:00:00,86.62,1.8,13,Minor tooling adjustment required.,8.0,0,0.9729,0.0204
2835,151,4,23,2024-06-05,2024-06-05 06:00:00,2024-06-05 14:00:00,74.06,8.82,232,Material shortage caused brief stoppage.,8.0,1,0.5167,0.1064
2836,216,16,24,2023-02-26,2023-02-26 22:00:00,2023-02-27 06:00:00,93.43,1.76,2,None,8.0,0,0.9958,0.0185
2837,94,14,42,2023-04-18,2023-04-18 14:00:00,2023-04-18 22:00:00,69.63,4.32,8,Minor tooling adjustment required.,8.0,0,0.9833,0.0584
2838,336,7,57,2025-11-28,2025-11-28 06:00:00,2025-11-28 14:00:00,97.8,16.81,15,Minor tooling adjustment required.,8.0,0,0.9688,0.1467
2839,391,30,70,2025-05-24,2025-05-24 06:00:00,2025-05-24 14:00:00,48.67,4.79,4,Material shortage caused brief stoppage.,8.0,0,0.9917,0.0896
2840,185,25,23,2025-01-17,2025-01-17 14:00:00,2025-01-17 22:00:00,106.58,1.33,84,Unscheduled machine downtime.,8.0,1,0.825,0.0123
2841,243,14,13,2024-11-30,2024-11-30 06:00:00,2024-11-30 14:00:00,66.8,1.62,16,None,8.0,0,0.9667,0.0237
2842,213,26,9,2024-10-09,2024-10-09 22:00:00,2024-10-10 06:00:00,41.04,0.1,5,None,8.0,0,0.9896,0.0024
2843,172,2,63,2024-05-22,2024-05-22 14:00:00,2024-05-22 22:00:00,139.36,1.61,11,Material shortage caused brief stoppage.,8.0,0,0.9771,0.0114
2844,363,35,75,2025-07-02,2025-07-02 06:00:00,2025-07-02 14:00:00,131.31,2.14,16,None,8.0,0,0.9667,0.016
2845,317,4,39,2023-08-31,2023-08-31 14:00:00,2023-08-31 22:00:00,45.58,1.14,17,Minor tooling adjustment required.,8.0,0,0.9646,0.0244
2846,373,33,61,2023-05-27,2023-05-27 14:00:00,2023-05-27 22:00:00,50.69,0.12,7,None,8.0,0,0.9854,0.0024
2847,137,5,43,2025-09-10,2025-09-10 22:00:00,2025-09-11 06:00:00,81.73,0.6,4,Minor tooling adjustment required.,8.0,0,0.9917,0.0073
2848,491,33,65,2025-07-05,2025-07-05 14:00:00,2025-07-05 22:00:00,114.1,3.02,3,Minor tooling adjustment required.,8.0,0,0.9938,0.0258
2849,24,27,1,2023-01-22,2023-01-22 06:00:00,2023-01-22 14:00:00,116.34,0.85,8,Operator changeover mid-shift.,8.0,0,0.9833,0.0073
2850,144,33,11,2023-01-10,2023-01-10 14:00:00,2023-01-10 22:00:00,140.77,0.38,2,Minor tooling adjustment required.,8.0,0,0.9958,0.0027
2851,176,28,31,2024-11-21,2024-11-21 14:00:00,2024-11-21 22:00:00,141.91,1.66,145,None,8.0,1,0.6979,0.0116
2852,492,11,16,2024-04-05,2024-04-05 14:00:00,2024-04-05 22:00:00,76.89,1.82,13,Minor tooling adjustment required.,8.0,0,0.9729,0.0231
2853,498,27,5,2024-08-29,2024-08-29 22:00:00,2024-08-30 06:00:00,28.3,0.7,13,Quality hold pending inspection.,8.0,0,0.9729,0.0241
2854,154,23,11,2023-12-10,2023-12-10 06:00:00,2023-12-10 14:00:00,54.37,0.93,8,Quality hold pending inspection.,8.0,0,0.9833,0.0168
2855,284,34,44,2025-06-04,2025-06-04 06:00:00,2025-06-04 14:00:00,72.84,1.08,13,Material shortage caused brief stoppage.,8.0,0,0.9729,0.0146
2856,390,9,52,2024-10-25,2024-10-25 22:00:00,2024-10-26 06:00:00,88.7,1.16,11,Quality hold pending inspection.,8.0,0,0.9771,0.0129
2857,298,14,42,2025-09-12,2025-09-12 06:00:00,2025-09-12 14:00:00,44.18,3.77,17,Unscheduled machine downtime.,8.0,0,0.9646,0.0786
2858,473,3,44,2023-03-20,2023-03-20 22:00:00,2023-03-21 06:00:00,143.41,1.96,236,Minor tooling adjustment required.,8.0,1,0.5083,0.0135
2859,100,32,45,2025-10-04,2025-10-04 14:00:00,2025-10-04 22:00:00,142.16,3.86,7,Quality hold pending inspection.,8.0,0,0.9854,0.0264
2860,341,35,63,2024-01-16,2024-01-16 22:00:00,2024-01-17 06:00:00,52.84,0.47,1,Operator changeover mid-shift.,8.0,0,0.9979,0.0088
2861,308,20,24,2023-06-03,2023-06-03 06:00:00,2023-06-03 14:00:00,25.85,0.65,15,None,8.0,0,0.9688,0.0245
2862,413,18,43,2025-07-14,2025-07-14 14:00:00,2025-07-14 22:00:00,89.89,1.95,14,None,8.0,0,0.9708,0.0212
2863,88,32,5,2023-08-19,2023-08-19 22:00:00,2023-08-20 06:00:00,24.65,3.7,7,None,8.0,0,0.9854,0.1305
2864,487,10,34,2023-04-23,2023-04-23 06:00:00,2023-04-23 14:00:00,68.4,0.74,5,None,8.0,0,0.9896,0.0107
2865,440,35,62,2024-06-05,2024-06-05 22:00:00,2024-06-06 06:00:00,15.38,2.41,43,Unscheduled machine downtime.,8.0,1,0.9104,0.1355
2866,302,34,50,2025-05-28,2025-05-28 06:00:00,2025-05-28 14:00:00,145.75,0.42,18,Operator changeover mid-shift.,8.0,0,0.9625,0.0029
2867,253,17,74,2025-10-31,2025-10-31 06:00:00,2025-10-31 14:00:00,126.29,3.47,16,None,8.0,0,0.9667,0.0267
2868,453,1,12,2025-06-10,2025-06-10 14:00:00,2025-06-10 22:00:00,123.49,8.21,135,Unscheduled machine downtime.,8.0,1,0.7188,0.0623
2869,336,21,13,2025-12-01,2025-12-01 22:00:00,2025-12-02 06:00:00,99.04,2.51,13,None,8.0,0,0.9729,0.0247
2870,496,35,35,2024-04-14,2024-04-14 06:00:00,2024-04-14 14:00:00,24.67,0.66,16,None,8.0,0,0.9667,0.0261
2871,185,18,3,2025-01-24,2025-01-24 14:00:00,2025-01-24 22:00:00,42.29,0.2,13,Unscheduled machine downtime.,8.0,0,0.9729,0.0047
2872,432,22,67,2024-03-13,2024-03-13 22:00:00,2024-03-14 06:00:00,121.49,2.03,12,None,8.0,0,0.975,0.0164
2873,36,31,47,2025-11-15,2025-11-15 22:00:00,2025-11-16 06:00:00,104.66,1.18,188,Unscheduled machine downtime.,8.0,1,0.6083,0.0111
2874,76,26,20,2024-12-01,2024-12-01 14:00:00,2024-12-01 22:00:00,71.13,0.02,8,None,8.0,0,0.9833,0.0003
2875,312,7,57,2024-01-27,2024-01-27 14:00:00,2024-01-27 22:00:00,132.67,2.36,14,Quality hold pending inspection.,8.0,0,0.9708,0.0175
2876,210,20,5,2025-03-01,2025-03-01 14:00:00,2025-03-01 22:00:00,54.06,1.59,13,None,8.0,0,0.9729,0.0286
2877,228,11,20,2024-01-12,2024-01-12 06:00:00,2024-01-12 14:00:00,114.09,1.36,36,Unscheduled machine downtime.,8.0,1,0.925,0.0118
2878,402,24,58,2023-05-07,2023-05-07 22:00:00,2023-05-08 06:00:00,147.75,1.92,4,None,8.0,0,0.9917,0.0128
2879,366,21,79,2025-09-02,2025-09-02 22:00:00,2025-09-03 06:00:00,136.17,2.59,19,Quality hold pending inspection.,8.0,0,0.9604,0.0187
2880,53,31,68,2024-07-09,2024-07-09 14:00:00,2024-07-09 22:00:00,142.87,18.53,6,Unscheduled machine downtime.,8.0,0,0.9875,0.1148
2881,191,34,51,2024-10-03,2024-10-03 14:00:00,2024-10-03 22:00:00,87.52,1.47,14,None,8.0,0,0.9708,0.0165
2882,149,30,44,2024-04-15,2024-04-15 22:00:00,2024-04-16 06:00:00,40.58,0.69,5,None,8.0,0,0.9896,0.0167
2883,312,7,50,2024-01-30,2024-01-30 06:00:00,2024-01-30 14:00:00,13.52,0.11,17,None,8.0,0,0.9646,0.0081
2884,37,29,78,2025-06-23,2025-06-23 14:00:00,2025-06-23 22:00:00,125.01,23.54,3,Quality hold pending inspection.,8.0,0,0.9938,0.1585
2885,252,22,78,2025-03-27,2025-03-27 14:00:00,2025-03-27 22:00:00,60.15,0.24,14,Minor tooling adjustment required.,8.0,0,0.9708,0.004
2886,17,25,16,2023-12-22,2023-12-22 06:00:00,2023-12-22 14:00:00,13.09,2.6,8,Quality hold pending inspection.,8.0,0,0.9833,0.1657
2887,255,18,40,2024-06-17,2024-06-17 22:00:00,2024-06-18 06:00:00,146.42,7.69,3,Material shortage caused brief stoppage.,8.0,0,0.9938,0.0499
2888,189,31,5,2025-07-20,2025-07-20 06:00:00,2025-07-20 14:00:00,16.88,1.68,10,Minor tooling adjustment required.,8.0,0,0.9792,0.0905
2889,32,33,63,2024-11-05,2024-11-05 22:00:00,2024-11-06 06:00:00,65.39,1.19,204,Minor tooling adjustment required.,8.0,1,0.575,0.0179
2890,417,5,14,2023-12-29,2023-12-29 22:00:00,2023-12-30 06:00:00,7.26,0.08,10,Unscheduled machine downtime.,8.0,0,0.9792,0.0109
2891,285,3,15,2023-09-27,2023-09-27 06:00:00,2023-09-27 14:00:00,26.07,0.62,16,Minor tooling adjustment required.,8.0,0,0.9667,0.0232
2892,465,31,37,2025-11-12,2025-11-12 14:00:00,2025-11-12 22:00:00,6.75,0.19,0,None,8.0,0,1.0,0.0274
2893,67,14,42,2025-05-21,2025-05-21 14:00:00,2025-05-21 22:00:00,7.84,0.02,146,None,8.0,1,0.6958,0.0025
2894,155,15,76,2023-07-13,2023-07-13 14:00:00,2023-07-13 22:00:00,55.79,0.1,5,Material shortage caused brief stoppage.,8.0,0,0.9896,0.0018
2895,10,34,2,2024-08-21,2024-08-21 14:00:00,2024-08-21 22:00:00,116.76,1.17,5,Quality hold pending inspection.,8.0,0,0.9896,0.0099
2896,157,4,15,2023-09-17,2023-09-17 22:00:00,2023-09-18 06:00:00,70.56,0.72,9,None,8.0,0,0.9812,0.0101
2897,467,29,65,2025-02-05,2025-02-05 06:00:00,2025-02-05 14:00:00,40.65,7.73,118,Operator changeover mid-shift.,8.0,1,0.7542,0.1598
2898,89,11,41,2024-02-17,2024-02-17 22:00:00,2024-02-18 06:00:00,15.68,0.38,6,None,8.0,0,0.9875,0.0237
2899,326,20,18,2025-09-07,2025-09-07 22:00:00,2025-09-08 06:00:00,120.02,0.44,1,Material shortage caused brief stoppage.,8.0,0,0.9979,0.0037
2900,373,20,46,2023-06-10,2023-06-10 06:00:00,2023-06-10 14:00:00,131.94,11.51,13,None,8.0,0,0.9729,0.0802
2901,493,6,33,2024-02-08,2024-02-08 22:00:00,2024-02-09 06:00:00,21.64,0.22,203,Minor tooling adjustment required.,8.0,1,0.5771,0.0101
2902,495,18,4,2025-11-23,2025-11-23 06:00:00,2025-11-23 14:00:00,62.55,1.62,9,Operator changeover mid-shift.,8.0,0,0.9812,0.0252
2903,97,35,54,2025-03-20,2025-03-20 22:00:00,2025-03-21 06:00:00,91.86,1.94,13,Material shortage caused brief stoppage.,8.0,0,0.9729,0.0207
2904,226,6,66,2025-05-10,2025-05-10 14:00:00,2025-05-10 22:00:00,28.63,4.98,16,Operator changeover mid-shift.,8.0,0,0.9667,0.1482
2905,174,8,33,2025-05-10,2025-05-10 14:00:00,2025-05-10 22:00:00,138.21,0.79,135,None,8.0,1,0.7188,0.0057
2906,427,18,34,2024-10-08,2024-10-08 14:00:00,2024-10-08 22:00:00,43.13,8.22,13,None,8.0,0,0.9729,0.1601
2907,416,2,3,2023-11-24,2023-11-24 14:00:00,2023-11-24 22:00:00,81.63,0.87,11,Unscheduled machine downtime.,8.0,0,0.9771,0.0105
2908,109,31,38,2025-11-21,2025-11-21 22:00:00,2025-11-22 06:00:00,25.07,0.12,19,Operator changeover mid-shift.,8.0,0,0.9604,0.0048
2909,499,11,10,2023-12-05,2023-12-05 06:00:00,2023-12-05 14:00:00,85.19,7.34,11,None,8.0,0,0.9771,0.0793
2910,214,34,27,2023-08-24,2023-08-24 22:00:00,2023-08-25 06:00:00,94.28,0.87,3,Unscheduled machine downtime.,8.0,0,0.9938,0.0091
2911,239,29,72,2023-03-01,2023-03-01 22:00:00,2023-03-02 06:00:00,146.01,0.05,19,Minor tooling adjustment required.,8.0,0,0.9604,0.0003
2912,322,29,7,2023-01-17,2023-01-17 06:00:00,2023-01-17 14:00:00,97.77,2.37,18,Minor tooling adjustment required.,8.0,0,0.9625,0.0237
2913,150,1,58,2023-04-06,2023-04-06 06:00:00,2023-04-06 14:00:00,132.58,3.57,15,None,8.0,0,0.9688,0.0262
2914,54,21,19,2025-09-07,2025-09-07 06:00:00,2025-09-07 14:00:00,124.31,2.34,1,Operator changeover mid-shift.,8.0,0,0.9979,0.0185
2915,176,29,30,2024-11-09,2024-11-09 06:00:00,2024-11-09 14:00:00,13.05,0.39,152,Minor tooling adjustment required.,8.0,1,0.6833,0.029
2916,486,10,2,2025-08-09,2025-08-09 14:00:00,2025-08-09 22:00:00,142.07,0.08,7,Unscheduled machine downtime.,8.0,0,0.9854,0.0006
2917,21,24,57,2025-02-01,2025-02-01 14:00:00,2025-02-01 22:00:00,35.74,0.27,235,Material shortage caused brief stoppage.,8.0,1,0.5104,0.0075
2918,198,25,19,2024-07-24,2024-07-24 22:00:00,2024-07-25 06:00:00,139.69,0.56,14,Quality hold pending inspection.,8.0,0,0.9708,0.004
2919,53,19,7,2024-07-11,2024-07-11 06:00:00,2024-07-11 14:00:00,111.98,2.88,18,None,8.0,0,0.9625,0.0251
2920,118,26,45,2025-02-21,2025-02-21 06:00:00,2025-02-21 14:00:00,45.1,0.61,12,Minor tooling adjustment required.,8.0,0,0.975,0.0133
2921,229,29,69,2023-07-07,2023-07-07 06:00:00,2023-07-07 14:00:00,134.59,3.31,18,Unscheduled machine downtime.,8.0,0,0.9625,0.024
2922,27,24,24,2023-04-19,2023-04-19 14:00:00,2023-04-19 22:00:00,74.34,0.28,9,Minor tooling adjustment required.,8.0,0,0.9812,0.0038
2923,125,17,80,2023-06-23,2023-06-23 22:00:00,2023-06-24 06:00:00,149.72,12.3,10,None,8.0,0,0.9792,0.0759
2924,22,21,5,2024-11-20,2024-11-20 14:00:00,2024-11-20 22:00:00,35.69,0.05,14,None,8.0,0,0.9708,0.0014
2925,311,20,39,2025-01-26,2025-01-26 22:00:00,2025-01-27 06:00:00,17.0,0.06,5,Minor tooling adjustment required.,8.0,0,0.9896,0.0035
2926,345,8,42,2023-03-19,2023-03-19 22:00:00,2023-03-20 06:00:00,114.38,1.88,50,Minor tooling adjustment required.,8.0,1,0.8958,0.0162
2927,81,21,56,2025-09-18,2025-09-18 06:00:00,2025-09-18 14:00:00,109.48,2.3,2,Unscheduled machine downtime.,8.0,0,0.9958,0.0206
2928,471,9,28,2024-12-11,2024-12-11 22:00:00,2024-12-12 06:00:00,42.9,0.99,2,Quality hold pending inspection.,8.0,0,0.9958,0.0226
2929,400,33,44,2025-03-15,2025-03-15 22:00:00,2025-03-16 06:00:00,125.93,2.35,30,Unscheduled machine downtime.,8.0,0,0.9375,0.0183
2930,52,15,68,2024-04-10,2024-04-10 22:00:00,2024-04-11 06:00:00,108.94,3.16,19,Material shortage caused brief stoppage.,8.0,0,0.9604,0.0282
2931,496,27,49,2024-04-20,2024-04-20 22:00:00,2024-04-21 06:00:00,47.89,0.17,1,None,8.0,0,0.9979,0.0035
2932,443,24,66,2023-02-24,2023-02-24 06:00:00,2023-02-24 14:00:00,142.57,12.01,12,Material shortage caused brief stoppage.,8.0,0,0.975,0.0777
2933,184,21,4,2025-09-29,2025-09-29 14:00:00,2025-09-29 22:00:00,20.66,0.17,9,None,8.0,0,0.9812,0.0082
2934,323,35,78,2023-04-24,2023-04-24 14:00:00,2023-04-24 22:00:00,79.08,2.22,127,None,8.0,1,0.7354,0.0273
2935,399,8,10,2024-11-23,2024-11-23 06:00:00,2024-11-23 14:00:00,11.02,0.04,8,None,8.0,0,0.9833,0.0036
2936,293,24,22,2023-12-07,2023-12-07 06:00:00,2023-12-07 14:00:00,90.06,0.32,6,Unscheduled machine downtime.,8.0,0,0.9875,0.0035
2937,476,15,6,2025-03-17,2025-03-17 22:00:00,2025-03-18 06:00:00,111.76,0.19,233,None,8.0,1,0.5146,0.0017
2938,52,5,6,2024-03-30,2024-03-30 22:00:00,2024-03-31 06:00:00,101.3,0.4,142,Quality hold pending inspection.,8.0,1,0.7042,0.0039
2939,457,3,72,2023-09-25,2023-09-25 22:00:00,2023-09-26 06:00:00,67.35,3.76,114,Quality hold pending inspection.,8.0,1,0.7625,0.0529
2940,153,18,61,2024-02-12,2024-02-12 06:00:00,2024-02-12 14:00:00,110.36,2.6,7,Minor tooling adjustment required.,8.0,0,0.9854,0.023
2941,228,16,8,2024-01-13,2024-01-13 22:00:00,2024-01-14 06:00:00,37.68,3.29,216,None,8.0,1,0.55,0.0803
2942,294,27,28,2025-05-29,2025-05-29 06:00:00,2025-05-29 14:00:00,97.41,1.41,11,Minor tooling adjustment required.,8.0,0,0.9771,0.0143
2943,286,7,55,2023-07-22,2023-07-22 22:00:00,2023-07-23 06:00:00,84.33,1.01,221,None,8.0,1,0.5396,0.0118
2944,80,18,20,2025-11-12,2025-11-12 14:00:00,2025-11-12 22:00:00,45.63,0.29,3,None,8.0,0,0.9938,0.0063
2945,243,12,60,2024-11-18,2024-11-18 22:00:00,2024-11-19 06:00:00,72.42,0.64,5,Quality hold pending inspection.,8.0,0,0.9896,0.0088
2946,481,23,4,2023-05-18,2023-05-18 06:00:00,2023-05-18 14:00:00,54.58,0.14,13,None,8.0,0,0.9729,0.0026
2947,361,11,46,2024-11-11,2024-11-11 06:00:00,2024-11-11 14:00:00,69.12,1.07,3,Unscheduled machine downtime.,8.0,0,0.9938,0.0152
2948,47,35,28,2025-10-27,2025-10-27 06:00:00,2025-10-27 14:00:00,132.76,0.08,3,None,8.0,0,0.9938,0.0006
2949,260,13,28,2023-12-03,2023-12-03 22:00:00,2023-12-04 06:00:00,15.85,0.44,11,Material shortage caused brief stoppage.,8.0,0,0.9771,0.027
2950,222,17,19,2023-03-19,2023-03-19 14:00:00,2023-03-19 22:00:00,44.81,1.33,15,Material shortage caused brief stoppage.,8.0,0,0.9688,0.0288
